,transaction_id,date,client_id_x,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors,date_only,target,current_age,retirement_age,birth_year,birth_month,address,latitude,longitude,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards,gender_encoded,client_id_y,card_brand,card_type,card_number,expires,cvv,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,mcc_description
692,17354774,2016-02-08 22:51:00,983,3988,60.0,Chip Transaction,27092,Skaneateles Falls,NY,13153.0,4829,,2016-02-08,0,77,67,1942,8,8407 Forest Drive,43.45,-76.5,20447.0,47993.0,3080.0,827,5,0,983,Visa,Debit,4832794053001176,2021-11-01,588,1,1,20839.0,2011-07-01,2011,Money Transfer
693,18737548,2016-12-01 08:16:00,808,3516,98.76,Chip Transaction,23926,Brentwood,NY,11717.0,4900,,2016-12-01,0,38,66,1981,11,1583 Grant Lane,40.78,-73.24,17679.0,36045.0,0.0,683,3,1,808,Mastercard,Debit,5868987765320423,2024-01-01,849,1,2,11930.0,2011-06-01,2011,"Utilities - Electric, Gas, Water, Sanitary"
694,21310057,2018-05-30 17:59:00,1788,2700,21.42,Chip Transaction,31574,Minneapolis,MN,55409.0,7832,,2018-05-30,0,59,66,1960,9,420 Littlewood Drive,29.71,-90.59,20521.0,41845.0,90940.0,673,4,1,1788,Mastercard,Credit,5277514275369878,2024-01-01,175,1,2,7100.0,2012-04-01,2012,Motion Picture Theaters
695,19414537,2017-04-24 09:50:00,1772,5657,9.02,Swipe Transaction,55060,Rancho Cucamonga,CA,91730.0,5812,,2017-04-24,0,47,70,1972,10,9070 West Street,34.09,-117.58,24603.0,50163.0,97188.0,761,4,0,1772,Mastercard,Debit,5626378456369424,2023-05-01,982,0,2,16426.0,2011-11-01,2011,Eating Places and Restaurants
696,21611413,2018-08-02 11:55:00,583,3326,160.0,Chip Transaction,27092,Naperville,IL,60540.0,4829,,2018-08-02,0,64,67,1955,11,28 West Lane,41.76,-88.29,14200.0,28954.0,41461.0,636,2,0,583,Mastercard,Debit,5799169833597049,2021-01-01,85,1,1,3483.0,2006-06-01,2013,Money Transfer
697,21504640,2018-07-10 22:42:00,1644,3001,95.63,Swipe Transaction,53397,Westminster,SC,29693.0,7995,,2018-07-10,0,83,65,1937,1,637 Seventh Street,34.66,-83.09,15406.0,31943.0,1248.0,686,6,0,1644,Mastercard,Debit,5998143511839617,2022-05-01,174,1,1,8304.0,2009-05-01,2013,"Betting (including Lottery Tickets, Casinos)"
698,20184570,2017-10-03 23:46:00,461,5482,24.94,Swipe Transaction,61195,Canton,MI,48188.0,5541,,2017-10-03,0,42,68,1977,12,28 Hillside Boulevard,42.3,-83.48,32078.0,65403.0,80057.0,784,4,1,461,Mastercard,Debit,5182820825620434,2021-04-01,126,1,1,28963.0,2007-11-01,2012,Service Stations
699,18407214,2016-09-21 16:57:00,285,5747,100.0,Swipe Transaction,27092,San Jose,CA,95111.0,4829,,2016-09-21,0,62,69,1957,8,702 Elm Drive,36.95,-121.72,16920.0,34496.0,33122.0,731,5,0,285,Discover,Credit,6676808854553552,2021-04-01,65,1,2,7300.0,1991-12-01,2009,Money Transfer
700,18065920,2016-07-11 02:14:00,474,4034,110.43,Chip Transaction,25857,Williston Park,NY,11596.0,5812,,2016-07-11,0,55,66,1964,4,455 Little Creek Boulevard,40.75,-73.64,39705.0,80957.0,161166.0,683,6,0,474,Discover,Credit,6646752478037215,2022-09-01,583,1,2,14600.0,2015-07-01,2015,Eating Places and Restaurants
701,20030081,2017-09-01 08:18:00,1766,3011,57.98,Chip Transaction,71904,Milwaukee,WI,53206.0,5300,,2017-09-01,0,62,66,1957,9,6076 Bayview Boulevard,43.06,-87.96,9995.0,20377.0,12092.0,789,4,0,1766,Mastercard,Debit,5555216812366873,2023-05-01,871,1,1,9257.0,2009-05-01,2009,Wholesale Clubs
702,22181410,2018-12-01 08:51:00,48,3456,1.69,Chip Transaction,20519,Albuquerque,NM,87111.0,5942,,2018-12-01,0,69,63,1950,4,5233 Valley Stream Street,35.11,-106.62,20993.0,16542.0,36831.0,733,3,0,48,Visa,Debit,4456924264973452,2024-03-01,483,1,2,10099.0,2009-06-01,2013,Book Stores
703,21788541,2018-09-08 19:16:00,1127,4641,1.23,Swipe Transaction,86438,Naples,FL,34105.0,5499,,2018-09-08,0,59,70,1960,8,60396 Elm Street,26.14,-81.79,17455.0,35590.0,92603.0,720,4,0,1127,Mastercard,Debit,5968559734305335,2022-01-01,303,1,2,24614.0,2007-09-01,2012,Miscellaneous Food Stores
704,20695633,2018-01-20 08:19:00,1591,2847,25.84,Chip Transaction,67570,Snohomish,WA,98296.0,5311,,2018-01-20,0,58,66,1961,6,2200 Third Drive,48.28,-122.62,16537.0,33717.0,58236.0,698,6,1,1591,Visa,Credit,4654712521098398,2020-03-01,269,1,2,9800.0,2003-05-01,2008,Department Stores
705,19855364,2017-07-26 08:54:00,157,1052,10.44,Swipe Transaction,91854,Perris,CA,92571.0,5310,,2017-07-26,0,47,65,1972,10,6232 Second Avenue,33.83,-117.2,16109.0,32847.0,3230.0,785,3,0,157,Mastercard,Debit,5056408661252934,2020-11-01,961,1,1,10644.0,2005-02-01,2011,Discount Stores
706,21394366,2018-06-17 13:23:00,1466,5884,9.86,Chip Transaction,50783,Selbyville,DE,19975.0,5411,,2018-06-17,0,36,75,1983,4,3194 Norfolk Street,38.64,-75.61,17624.0,35933.0,23451.0,812,2,1,1466,Mastercard,Debit,5946854129119703,2020-09-01,405,1,1,1866.0,2007-12-01,2014,"Grocery Stores, Supermarkets"
707,21427208,2018-06-24 13:09:00,1394,4039,15.11,Chip Transaction,22938,Saint Louis,MO,63129.0,5812,,2018-06-24,0,30,58,1989,4,341 Hill Drive,38.63,-90.24,28373.0,57853.0,131828.0,558,4,1,1394,Visa,Credit,4812870507989207,2020-06-01,393,1,2,8500.0,2015-07-01,2015,Eating Places and Restaurants
708,17393937,2016-02-17 09:58:00,400,3776,25.42,Chip Transaction,59935,Panama City,FL,32405.0,5499,,2016-02-17,0,46,68,1973,5,539 Pine Boulevard,30.17,-85.67,19508.0,39770.0,72827.0,711,4,1,400,Mastercard,Debit (Prepaid),5191871350541392,2018-06-01,642,1,1,92.0,2006-07-01,2008,Miscellaneous Food Stores
709,20199011,2017-10-06 22:07:00,716,3965,69.66,Chip Transaction,37369,Joshua Tree,CA,92252.0,4111,,2017-10-06,0,31,70,1988,5,1495 Elm Boulevard,33.92,-116.83,13002.0,26511.0,21869.0,769,6,0,716,Discover,Credit,6849688773737188,2024-03-01,590,1,2,5200.0,2011-07-01,2011,Local and Suburban Commuter Transportation
710,21828593,2018-09-17 11:21:00,89,5584,12.48,Chip Transaction,22938,Clovis,NM,88101.0,5812,,2018-09-17,0,35,67,1984,6,7794 Ocean Street,32.27,-106.61,14822.0,30217.0,23394.0,705,4,0,89,Visa,Debit,4411314646067924,2023-06-01,47,1,2,17146.0,2009-11-01,2009,Eating Places and Restaurants
711,17764871,2016-05-07 21:11:00,106,2124,6.85,Chip Transaction,21433,Indianapolis,IN,46203.0,5921,,2016-05-07,0,52,60,1967,10,146 Plum Avenue,39.77,-86.14,14691.0,29957.0,60321.0,624,5,0,106,Mastercard,Credit,5416237939291680,2022-06-01,790,1,2,9100.0,2006-03-01,2011,"Package Stores, Beer, Wine, Liquor"
712,20347855,2017-11-07 15:12:00,1962,2126,149.74,Chip Transaction,80858,Willowbrook,IL,60527.0,8021,,2017-11-07,0,34,68,1985,9,2066 Ninth Lane,41.8,-87.92,45307.0,92375.0,156949.0,712,5,0,1962,Mastercard,Debit,5322921857948894,2022-03-01,534,1,2,19789.0,2006-03-01,2010,Dentists and Orthodontists
713,21347274,2018-06-07 14:56:00,772,4858,82.85,Chip Transaction,34702,Cornelius,OR,97113.0,5310,,2018-06-07,0,62,65,1957,10,24684 Ocean View Boulevard,45.47,-122.37,22599.0,46075.0,139335.0,741,3,1,772,Mastercard,Debit,5073215069137256,2024-12-01,541,1,1,15297.0,2013-09-01,2013,Discount Stores
714,17662733,2016-04-15 22:39:00,672,5001,22.86,Chip Transaction,53849,Cosby,TN,37722.0,7995,,2016-04-15,0,37,68,1983,2,95873 Madison Boulevard,35.81,-83.25,11755.0,23967.0,3880.0,722,4,0,672,Visa,Debit,4598597915590543,2020-01-01,17,1,1,8333.0,2003-10-01,2007,"Betting (including Lottery Tickets, Casinos)"
715,20853315,2018-02-22 17:17:00,1899,5969,49.33,Chip Transaction,86203,Woodburn,OR,97071.0,5814,,2018-02-22,0,31,67,1988,8,761 Main Avenue,47.94,-122.0,28037.0,57166.0,111755.0,737,2,1,1899,Mastercard,Debit (Prepaid),5337733184380403,2023-04-01,710,1,1,64.0,2009-12-01,2011,Fast Food Restaurants
716,21402006,2018-06-19 09:15:00,1324,4959,91.55,Chip Transaction,61195,Sarasota,FL,34232.0,5541,,2018-06-19,0,45,61,1974,11,535 Hill Boulevard,27.33,-82.54,19065.0,38872.0,94970.0,663,4,1,1324,Visa,Credit,4713324681058860,2024-09-01,943,1,2,12500.0,2001-10-01,2011,Service Stations
717,17982690,2016-06-23 08:00:00,876,3918,16.64,Online Transaction,9932,ONLINE,,,5311,,2016-06-23,0,65,62,1954,5,3216 Ninth Drive,37.68,-97.34,22638.0,49817.0,26928.0,600,2,0,876,Visa,Debit,4967103653953670,2021-05-01,962,1,1,6489.0,2009-07-01,2013,Department Stores
718,21869771,2018-09-26 08:54:00,987,2748,20.92,Online Transaction,18563,ONLINE,,,4121,,2018-09-26,0,52,67,1967,10,6785 Essex Lane,39.14,-77.21,30179.0,61532.0,26832.0,683,4,0,987,Mastercard,Debit (Prepaid),5929319761273570,2024-02-01,367,1,1,69.0,2015-04-01,2015,Taxicabs and Limousines
719,18962810,2017-01-18 09:53:00,977,3026,-89.0,Chip Transaction,50867,Balch Springs,TX,75180.0,5541,,2017-01-18,0,83,67,1936,12,237 Hill Boulevard,32.59,-96.68,13917.0,22873.0,0.0,710,5,1,977,Visa,Credit,4152641013108396,2023-06-01,561,1,2,10200.0,2009-05-01,2009,Service Stations
720,21943600,2018-10-11 19:27:00,808,3969,52.19,Chip Transaction,69824,Brentwood,NY,11717.0,5651,,2018-10-11,0,38,66,1981,11,1583 Grant Lane,40.78,-73.24,17679.0,36045.0,0.0,683,3,1,808,Mastercard,Debit,5559631785400356,2024-07-01,138,1,2,17042.0,2011-07-01,2011,Family Clothing Stores
721,18474545,2016-10-06 07:22:00,414,3958,96.0,Chip Transaction,61195,New Providence,NJ,7974.0,5541,,2016-10-06,0,45,66,1975,1,471 Eighth Lane,40.79,-74.47,55362.0,112875.0,44432.0,709,2,1,414,Visa,Credit,4565053725687198,2018-07-01,13,1,1,23500.0,2010-07-01,2010,Service Stations
722,21191898,2018-05-05 13:05:00,1361,4950,6.74,Chip Transaction,19532,Detroit,MI,48202.0,7230,,2018-05-05,0,67,66,1952,12,9385 Lincoln Drive,42.38,-83.1,14848.0,28714.0,12978.0,638,2,0,1361,Mastercard,Debit,5577172894705200,2020-10-01,459,1,2,14767.0,2001-10-01,2012,Beauty and Barber Shops
723,21871679,2018-09-26 14:48:00,1254,1055,2.17,Chip Transaction,38846,De Land,IL,61839.0,5300,,2018-09-26,0,61,65,1959,2,576 Jefferson Boulevard,40.12,-88.64,16978.0,34619.0,13326.0,747,5,1,1254,Mastercard,Debit (Prepaid),5117804114696426,2022-10-01,845,1,1,114.0,2005-02-01,2009,Wholesale Clubs
724,19449395,2017-05-01 15:12:00,1018,3022,25.17,Chip Transaction,96795,Palm Coast,FL,32137.0,5813,,2017-05-01,0,90,71,1929,10,350 Main Boulevard,29.57,-81.21,17142.0,31805.0,614.0,755,6,1,1018,Visa,Credit,4299407178052848,2020-12-01,725,1,2,9800.0,2009-05-01,2011,Drinking Places (Alcoholic Beverages)
725,19123677,2017-02-21 12:48:00,1060,4291,13.99,Chip Transaction,50783,Indianapolis,IN,46222.0,5411,,2017-02-21,0,76,68,1944,2,359 Valley Street,39.77,-86.14,17909.0,21547.0,16040.0,785,5,0,1060,Mastercard,Debit (Prepaid),5050635646267142,2021-01-01,263,1,2,61.0,2009-08-01,2016,"Grocery Stores, Supermarkets"
726,22034697,2018-10-31 08:43:00,48,1294,1.94,Swipe Transaction,69972,Albuquerque,NM,87106.0,5814,,2018-10-31,0,69,63,1950,4,5233 Valley Stream Street,35.11,-106.62,20993.0,16542.0,36831.0,733,3,0,48,Visa,Debit,4441378583955445,2022-12-01,568,1,2,15018.0,2011-02-01,2011,Fast Food Restaurants
727,17774317,2016-05-09 19:54:00,986,2139,118.87,Swipe Transaction,92822,East Meadow,NY,11554.0,3395,,2016-05-09,0,32,70,1987,7,6577 Lexington Lane,40.65,-73.58,23550.0,48010.0,87837.0,703,3,0,986,Discover,Credit,6537516721853185,2023-02-01,573,0,1,18300.0,2007-03-01,2013,Welding Repair
728,20267342,2017-10-21 12:48:00,1770,5264,17.21,Chip Transaction,25717,Lake Worth,FL,33463.0,5812,,2017-10-21,0,30,66,1989,9,6657 West Street,26.61,-80.05,18415.0,37544.0,15489.0,703,4,0,1770,Visa,Credit,4908479439696234,2017-12-01,597,1,1,0.0,2012-10-01,2012,Eating Places and Restaurants
729,21573702,2018-07-25 12:41:00,1332,4880,29.02,Online Transaction,18563,ONLINE,,,4121,,2018-07-25,0,63,68,1956,6,547 West Drive,41.0,-73.66,35269.0,71909.0,44190.0,712,3,0,1332,Visa,Debit,4318258273065778,2024-10-01,152,1,1,39491.0,2014-09-01,2014,Taxicabs and Limousines
730,21471070,2018-07-03 20:22:00,1904,1004,-85.0,Chip Transaction,59935,Mcalester,OK,74501.0,5499,,2018-07-03,0,69,70,1951,2,5844 Littlewood Street,35.95,-95.38,15195.0,30983.0,10019.0,757,5,0,1904,Mastercard,Debit,5660745375245497,2022-07-01,27,1,1,7597.0,2002-02-01,2005,Miscellaneous Food Stores
731,20828932,2018-02-17 13:21:00,711,4689,80.0,Chip Transaction,27092,Belleville,IL,62221.0,4829,,2018-02-17,0,39,60,1980,10,6757 Eighth Avenue,39.01,-89.78,20056.0,40894.0,51844.0,657,1,0,711,Visa,Debit,4460024958657540,2020-01-01,704,1,2,9562.0,2008-09-01,2011,Money Transfer
732,18732140,2016-11-30 06:08:00,1769,43,17.66,Chip Transaction,71667,Manahawkin,NJ,8050.0,7538,,2016-11-30,0,75,65,1944,7,177 Mill Boulevard,39.69,-74.25,21861.0,46031.0,8332.0,661,5,0,1769,Visa,Credit,4088292829841504,2024-06-01,140,1,1,9700.0,2003-01-01,2020,Automotive Service Shops
733,21656589,2018-08-12 02:37:00,1424,4876,4.22,Chip Transaction,95811,Seligman,AZ,86337.0,5411,,2018-08-12,0,101,68,1918,5,887 Third Boulevard,35.13,-112.99,13086.0,15348.0,1396.0,761,4,1,1424,Visa,Debit (Prepaid),4035809761172506,2021-08-01,400,1,1,84.0,2014-09-01,2014,"Grocery Stores, Supermarkets"
734,21632705,2018-08-06 23:13:00,828,4235,50.1,Chip Transaction,11468,San Antonio,TX,78249.0,5970,,2018-08-06,0,59,71,1960,3,85 Littlewood Avenue,29.45,-98.5,17609.0,35906.0,69819.0,659,3,1,828,Amex,Credit,354919576312722,2021-08-01,795,1,1,9500.0,2008-08-01,2016,"Artist Supply Stores, Craft Shops"
735,19175168,2017-03-04 10:33:00,663,4831,110.2,Chip Transaction,60569,La Vergne,TN,37086.0,5300,,2017-03-04,0,68,63,1951,3,6398 Lake Lane,35.92,-86.84,36563.0,70554.0,39078.0,655,5,1,663,Mastercard,Credit,5078189663550754,2024-10-01,929,1,1,17400.0,2012-09-01,2012,Wholesale Clubs
736,17642217,2016-04-11 13:52:00,414,3958,112.01,Online Transaction,24827,ONLINE,,,4900,,2016-04-11,0,45,66,1975,1,471 Eighth Lane,40.79,-74.47,55362.0,112875.0,44432.0,709,2,1,414,Visa,Credit,4565053725687198,2018-07-01,13,1,1,23500.0,2010-07-01,2010,"Utilities - Electric, Gas, Water, Sanitary"
737,21524275,2018-07-15 05:46:00,1437,4385,7.8,Chip Transaction,67406,Belfair,WA,98528.0,5812,,2018-07-15,0,77,65,1942,4,456 Birch Lane,47.43,-122.92,19640.0,44807.0,13730.0,751,4,1,1437,Visa,Credit,4504840142387818,2023-07-01,344,1,1,11400.0,2011-08-01,2019,Eating Places and Restaurants
738,21256425,2018-05-19 10:00:00,1147,2042,141.99,Swipe Transaction,48919,Whitehouse Station,NJ,8889.0,5311,,2018-05-19,0,80,69,1939,3,614 Spruce Avenue,40.6,-74.76,46827.0,104692.0,6955.0,704,2,0,1147,Mastercard,Debit,5065968170690023,2021-10-01,724,0,2,18050.0,2003-03-01,2010,Department Stores
739,20658937,2018-01-12 11:41:00,1699,4245,27.35,Chip Transaction,4940,New York,NY,10118.0,5812,,2018-01-12,0,67,65,1953,1,9205 Summit Street,37.42,-121.94,51631.0,52929.0,37514.0,737,7,1,1699,Mastercard,Debit,5384665641390052,2022-05-01,508,1,1,50961.0,2008-08-01,2010,Eating Places and Restaurants
740,18517680,2016-10-15 12:25:00,44,5748,146.09,Chip Transaction,30286,Roseburg,OR,97471.0,4814,,2016-10-15,0,85,67,1934,12,8651 Seventh Street,43.48,-124.16,16738.0,38194.0,1674.0,680,3,0,44,Mastercard,Credit,5384043758789033,2022-05-01,151,1,2,3400.0,1992-12-01,2007,Telecommunication Services
741,18566312,2016-10-25 17:10:00,538,5441,80.7,Swipe Transaction,70625,Vanceboro,NC,28586.0,5300,,2016-10-25,0,66,69,1954,2,7888 Fourth Street,35.3,-77.15,14844.0,30265.0,36789.0,814,4,1,538,Visa,Credit,4648780918814877,2020-06-01,520,1,2,7000.0,2005-11-01,2018,Wholesale Clubs
742,18144884,2016-07-27 16:03:00,1144,5153,271.0,Chip Transaction,12451,Paris,France,38242.0,7011,,2016-07-27,0,57,66,1962,12,545 Eighth Avenue,29.76,-95.38,14959.0,30495.0,70825.0,773,4,1,1144,Mastercard,Debit,5270047889650775,2024-09-01,586,1,2,16109.0,2009-10-01,2009,"Lodging - Hotels, Motels, Resorts"
743,21887873,2018-09-29 22:56:00,1644,5728,35.71,Online Transaction,17976,ONLINE,,,4900,,2018-09-29,0,83,65,1937,1,637 Seventh Street,34.66,-83.09,15406.0,31943.0,1248.0,686,6,0,1644,Visa,Credit,4623909080454335,2020-02-01,314,1,2,9400.0,2016-11-01,2016,"Utilities - Electric, Gas, Water, Sanitary"
744,19563345,2017-05-25 15:50:00,602,3982,386.0,Chip Transaction,15426,Los Angeles,CA,90020.0,3390,,2017-05-25,0,57,67,1963,1,46 South Street,36.34,-79.67,16888.0,34437.0,0.0,681,4,0,602,Visa,Credit,4509798381757686,2021-11-01,529,1,1,9500.0,2011-07-01,2016,Miscellaneous Metalwork
745,18821359,2016-12-19 07:13:00,1424,4876,76.0,Chip Transaction,59935,Kingman,AZ,86401.0,5499,,2016-12-19,0,101,68,1918,5,887 Third Boulevard,35.13,-112.99,13086.0,15348.0,1396.0,761,4,1,1424,Visa,Debit (Prepaid),4035809761172506,2021-08-01,400,1,1,84.0,2014-09-01,2014,Miscellaneous Food Stores
746,20630530,2018-01-06 11:11:00,172,2365,62.37,Chip Transaction,32175,Decatur,IL,62526.0,7538,,2018-01-06,0,47,66,1972,4,9020 North Street,39.85,-88.93,22153.0,45164.0,0.0,730,3,1,172,Mastercard,Debit,5195057277840268,2020-10-01,855,1,1,19600.0,2017-03-01,2017,Automotive Service Shops
747,17211491,2016-01-09 11:38:00,1060,5216,50.63,Chip Transaction,54850,Indianapolis,IN,46228.0,4814,,2016-01-09,0,76,68,1944,2,359 Valley Street,39.77,-86.14,17909.0,21547.0,16040.0,785,5,0,1060,Visa,Debit,4810039258739759,2023-05-01,199,1,2,14114.0,2010-10-01,2010,Telecommunication Services
748,17385574,2016-02-15 13:28:00,1964,5898,34.91,Chip Transaction,36934,Clayton,NC,27520.0,7538,,2016-02-15,0,68,64,1951,12,973 Federal Drive,35.64,-78.45,22644.0,38637.0,30595.0,643,4,0,1964,Mastercard,Debit,5316533998904069,2020-10-01,61,1,2,17367.0,2007-12-01,2007,Automotive Service Shops
749,19007639,2017-01-27 16:04:00,1988,6063,79.55,Chip Transaction,95855,Miami,FL,33156.0,7538,,2017-01-27,0,59,67,1960,8,763 Essex Avenue,25.77,-80.2,53676.0,109440.0,180865.0,737,5,0,1988,Visa,Credit,4610405635857644,2019-10-01,524,1,2,37400.0,2011-12-01,2011,Automotive Service Shops
750,18386057,2016-09-17 11:00:00,987,4146,6.25,Chip Transaction,87625,Gaithersburg,MD,20879.0,5812,,2016-09-17,0,52,67,1967,10,6785 Essex Lane,39.14,-77.21,30179.0,61532.0,26832.0,683,4,0,987,Visa,Debit,4783135306510626,2021-01-01,128,1,1,18912.0,2004-08-01,2008,Eating Places and Restaurants
751,18377759,2016-09-15 11:54:00,1904,2575,9.07,Chip Transaction,11539,Mcalester,OK,74501.0,5812,,2016-09-15,0,69,70,1951,2,5844 Littlewood Street,35.95,-95.38,15195.0,30983.0,10019.0,757,5,0,1904,Mastercard,Debit (Prepaid),5018139436441141,2022-11-01,978,1,1,40.0,2008-04-01,2011,Eating Places and Restaurants
752,20977281,2018-03-21 08:23:00,1680,5325,-51.0,Chip Transaction,43293,Tampa,FL,33618.0,5499,,2018-03-21,0,59,63,1960,11,4701 Littlewood Drive,27.95,-82.48,28916.0,58959.0,109358.0,598,2,1,1680,Visa,Debit,4632545212498675,2023-08-01,330,1,2,21439.0,2017-10-01,2017,Miscellaneous Food Stores
753,19573113,2017-05-27 15:56:00,1083,3710,19.36,Swipe Transaction,45928,Ashland,KY,41102.0,4121,,2017-05-27,0,44,65,1975,3,45682 Washington Lane,38.45,-82.64,18916.0,38568.0,66300.0,756,4,1,1083,Mastercard,Debit,5866158485564729,2022-10-01,48,1,1,24455.0,2004-07-01,2014,Taxicabs and Limousines
754,18637047,2016-11-09 18:36:00,1587,3034,116.95,Chip Transaction,38602,Sharon,MA,2067.0,5311,,2016-11-09,0,31,67,1988,12,8803 Washington Boulevard,42.18,-70.73,40226.0,82019.0,64583.0,695,3,0,1587,Amex,Credit,343245906110440,2022-07-01,728,1,1,30900.0,2010-05-01,2016,Department Stores
755,22287600,2018-12-23 16:34:00,604,3085,32.13,Online Transaction,39021,ONLINE,,,4784,,2018-12-23,0,60,65,1959,12,53 Madison Street,39.84,-75.71,34744.0,70840.0,52578.0,736,4,0,604,Amex,Credit,359466340825605,2024-11-01,426,1,1,16000.0,2011-05-01,2011,Tolls and Bridge Fees
756,20154828,2017-09-27 14:56:00,1382,5262,15.81,Chip Transaction,27601,Dallas,TX,75253.0,7538,,2017-09-27,0,58,65,1961,7,16 Eighth Lane,32.79,-96.76,12693.0,25883.0,44404.0,706,4,0,1382,Visa,Credit,4371359117883353,2022-05-01,931,1,2,1900.0,2012-10-01,2012,Automotive Service Shops
757,18392531,2016-09-18 15:41:00,1084,3232,80.1,Chip Transaction,60569,Tacoma,WA,98443.0,5300,,2016-09-18,0,36,66,1984,1,152 West Drive,47.26,-122.45,31518.0,64262.0,75415.0,775,4,0,1084,Amex,Credit,338539852038786,2017-05-01,921,1,1,20900.0,2002-06-01,2011,Wholesale Clubs
758,19473046,2017-05-06 13:15:00,494,2333,4.39,Chip Transaction,74940,Laurel,MD,20708.0,5411,,2017-05-06,0,39,68,1980,5,700 Rose Avenue,39.09,-76.85,27635.0,56347.0,32530.0,779,3,0,494,Visa,Credit,4633191730342522,2023-07-01,779,1,2,12700.0,2014-03-01,2014,"Grocery Stores, Supermarkets"
759,21649003,2018-08-10 11:36:00,47,5630,32.68,Chip Transaction,60569,Bronx,NY,10456.0,5300,,2018-08-10,0,47,62,1972,9,523 Federal Drive,40.84,-73.87,12475.0,25434.0,45540.0,712,4,0,47,Visa,Debit (Prepaid),4163402116623079,2021-12-01,57,1,2,100.0,2010-11-01,2010,Wholesale Clubs
760,20185016,2017-10-04 06:42:00,415,3225,1.45,Chip Transaction,20884,Washington Court House,OH,43160.0,5812,,2017-10-04,0,53,65,1966,5,7571 George Street,39.53,-83.43,16544.0,33729.0,0.0,763,4,0,415,Mastercard,Debit,5411021821466207,2021-01-01,274,1,1,17527.0,2001-06-01,2005,Eating Places and Restaurants
761,21039522,2018-04-03 11:23:00,1463,3591,1.06,Chip Transaction,14528,Kerhonkson,NY,12446.0,5499,,2018-04-03,0,80,69,1940,1,221 Catherine Boulevard,42.15,-74.53,14515.0,9766.0,66.0,732,4,1,1463,Mastercard,Debit,5462773776307346,2021-02-01,951,1,2,22357.0,2015-06-01,2015,Miscellaneous Food Stores
762,17638664,2016-04-10 18:58:00,346,2176,125.0,Chip Transaction,41523,Brownfield,TX,79316.0,3387,,2016-04-10,0,90,74,1929,11,495 Ocean View Lane,34.43,-119.68,25249.0,48580.0,1785.0,687,7,1,346,Mastercard,Debit,5594299457198901,2023-10-01,782,1,2,2883.0,2008-03-01,2015,"Electroplating, Plating, Polishing Services"
763,20347775,2017-11-07 14:55:00,1083,3710,23.63,Online Transaction,39021,ONLINE,,,4784,,2017-11-07,0,44,65,1975,3,45682 Washington Lane,38.45,-82.64,18916.0,38568.0,66300.0,756,4,1,1083,Mastercard,Debit,5866158485564729,2022-10-01,48,1,1,24455.0,2004-07-01,2014,Tolls and Bridge Fees
764,18475334,2016-10-06 09:33:00,1888,1016,-87.0,Chip Transaction,59935,Philadelphia,PA,19130.0,5499,,2016-10-06,0,75,59,1944,6,7854 Plum Avenue,44.65,-93.17,28429.0,41513.0,15899.0,748,3,1,1888,Mastercard,Debit,5552351757816493,2020-02-01,588,1,2,30074.0,2003-02-01,2006,Miscellaneous Food Stores
765,21385444,2018-06-15 16:03:00,1263,2002,43.51,Online Transaction,39021,ONLINE,,,4784,,2018-06-15,0,56,70,1963,8,212 Mountain View Lane,33.95,-84.54,17977.0,36652.0,60949.0,600,3,1,1263,Mastercard,Debit,5071178142278668,2021-01-01,738,1,2,9094.0,1993-03-01,2011,Tolls and Bridge Fees
766,21737982,2018-08-29 09:05:00,1840,3660,63.42,Chip Transaction,30928,Beaverton,OR,97005.0,5541,,2018-08-29,0,46,71,1974,2,576 Martin Luther King Street,45.49,-122.8,21702.0,44249.0,103229.0,706,5,1,1840,Visa,Credit,4605343796235504,2022-03-01,188,1,1,4600.0,2000-07-01,2011,Service Stations
767,21208346,2018-05-09 07:09:00,976,2169,-90.0,Chip Transaction,59935,Norwalk,CT,6854.0,5499,,2018-05-09,0,67,69,1952,8,198 Lincoln Street,41.09,-73.42,30736.0,62669.0,70317.0,760,5,1,976,Discover,Credit,6574776064588951,2022-06-01,509,1,2,14700.0,2008-03-01,2019,Miscellaneous Food Stores
768,19734096,2017-06-30 14:44:00,1169,4778,32.22,Online Transaction,41122,ONLINE,,,4784,,2017-06-30,0,51,68,1968,11,375 Hillside Drive,30.54,-97.64,30358.0,61901.0,29627.0,726,7,1,1169,Mastercard,Debit,5022040734416407,2021-01-01,283,1,1,27761.0,2010-09-01,2010,Tolls and Bridge Fees
769,20247086,2017-10-17 09:50:00,1671,5785,29.51,Chip Transaction,50783,Tampa,FL,33615.0,5411,,2017-10-17,0,50,57,1969,3,1559 Tenth Street,27.95,-82.48,21033.0,42886.0,60474.0,604,1,0,1671,Visa,Debit,4549207388694992,2020-07-01,454,1,2,2174.0,2002-12-01,2010,"Grocery Stores, Supermarkets"
770,19155985,2017-02-28 10:46:00,1347,5678,10.3,Chip Transaction,98374,Elizabeth City,NC,27909.0,5411,,2017-02-28,0,64,64,1955,5,893 Littlewood Lane,35.73,-77.92,23756.0,55418.0,20950.0,590,3,1,1347,Mastercard,Debit,5212401746902609,2021-11-01,77,1,2,17079.0,2012-11-01,2012,"Grocery Stores, Supermarkets"
